,tweets,id,date,sentiment
362,@Dani_Dabbles @Juzoer I was curious about this too. Sad he wasn't more involved with this virtual con.  But thrilled he's filming!,1305014961396215808,2020-09-13 05:26:27,Positive
363,RT @forgedclothing: Resting after 20hrs of searching for survivors in the wreckage of the WTC. The search dogs became severely depressed be…,1305014961203281921,2020-09-13 05:26:27,Negative
364,y’all i love jess this is a big psa,1305014960033067008,2020-09-13 05:26:27,Positive
365,RT @Konyjenn: okay this made me so sad 😞 https://t.co/w377lc8T27,1305014959751872518,2020-09-13 05:26:27,Negative
366,It makes me sad that this year we can’t celebrate holidays like we normally do,1305014959550554112,2020-09-13 05:26:27,Negative
367,RT @Deji_ex: cleaning your entire room after being sad for a while is a different kind of glow up,1305014959533961217,2020-09-13 05:26:27,Negative
368,RT @Konyjenn: okay this made me so sad 😞 https://t.co/w377lc8T27,1305014958514528257,2020-09-13 05:26:26,Negative
369,@mrdanielfeo @woolworths @Verifone Ahahahah awwww it’s not sad!,1305014956362838017,2020-09-13 05:26:26,Negative
370,To leave it to the authorities. We dont know yet the whole truth. We are all sad and angry when we knew abt bullyin… https://t.co/j8tqVLoIH5,1305014955800801280,2020-09-13 05:26:26,Negative
371,@VicBergerIV @realDonaldTrump Animals being the degenerate criminals violently attacking our police officers. If yo… https://t.co/HvFBUeJHyq,1305014955251388416,2020-09-13 05:26:25,Negative
372,@UltimisBoy //yknow it’s kinda sad that I went from calling you my friend to being told to just fuck off in the blink of a fucking eye,1305014954421104641,2020-09-13 05:26:25,Negative
373,"RT @joshuawongcf: Desperate, hopeless and depressed, a mother of #12hkyouths burst into tears when telling her son is sick w/o medicine in…",1305014953691156484,2020-09-13 05:26:25,Negative
374,"RT @sosyolohija: #JusticeForFabelPineda 

Today, the Acts of Lasciviousness case filed by Fabel against her rapist, policeman Marawi Torda,…",1305014951556251649,2020-09-13 05:26:25,Negative
375,"Just now!!! 
Ozo to Nengi - Am soo attracted to you nengi... 
U cannot tell me nothing!!Ozo is lost &amp; obsessed with… https://t.co/58GJEbu2iH",1305014951073914882,2020-09-13 05:26:24,Negative
376,RT @Deji_ex: cleaning your entire room after being sad for a while is a different kind of glow up,1305014951019503619,2020-09-13 05:26:24,Negative
377,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014949048131584,2020-09-13 05:26:24,Negative
378,"RT @PBCountySheriff: We are sad to announce the passing of D/S Angela Chavers.   
D/S Chavers, 44 years of age, died, today as a result of…",1305014947802480640,2020-09-13 05:26:24,Negative
379,RT @steph_mcca: “suicide prevention month!!! &lt;3 remember to BE KIND” - girls who stopped being friends w me because sometimes i get kind of…,1305014947521466369,2020-09-13 05:26:24,Negative
380,"@Hikqruu Hikaru, please listen to me, and maybe talk to us. I know that life can be hard and sad, but there are so… https://t.co/X4otR36Ub6",1305014944669327360,2020-09-13 05:26:23,Negative
381,RT @JunaidkhanREAL: Inna lillahi was inna Ilahi rajoon. sad to hear about the passing of @waqyounis99 father. May Allah give him a high ran…,1305014943595540480,2020-09-13 05:26:23,Negative
382,@tchalipegu chris evans. sad lesbian. guard that pussy,1305014942291156993,2020-09-13 05:26:22,Negative
383,oh that’s really sad for Chris. a slip-up like that is unfortunate in general but he talks openly about his anxiety… https://t.co/6kn7WCiSoJ,1305014941951422466,2020-09-13 05:26:22,Negative
384,"Smog blankets US West Coast as deadly wildfires rage
https://t.co/uUuHxMJR1V
#Sharjah24 https://t.co/xj8VOinjmB",1305014941435465728,2020-09-13 05:26:22,Negative
385,"#NavidAfkari
Such a sad day for humanity.

Iran executes champion wrestler Navid Afkari despite international campa… https://t.co/Xx5Ji12zA7",1305014940760182784,2020-09-13 05:26:22,Negative
386,"bro im so sad we can’t go to parties on halloween this year,,, my Hooters costume was the best idea ever",1305014939388645377,2020-09-13 05:26:22,Negative
387,@ARealHousewive0 Yeah I remember you were also a supporter were you not? It’s really sad to see this had definitely… https://t.co/YtyTcOW4KT,1305014937463521280,2020-09-13 05:26:21,Negative
388,"@iamDaisukesFoot @iamKambeSuzue @Kato_HaruFKBUL @detective_kambe @DetectiveKambe @_aiHEUSC @Katouscar @kambecar Ah,… https://t.co/huZxNZIBMt",1305014936779722753,2020-09-13 05:26:21,Positive
389,"New Afsos karoge Song Status 😍💔 Download FREE: https://t.co/zd4dCBsSqk

#AfsoskarogeSong… https://t.co/BmwOgv5WmI",1305014936435699712,2020-09-13 05:26:21,Positive
390,RT @Glow__Goddess: nobody notices how sad you are until it turns into anger..... now you crazy and need help,1305014935370362880,2020-09-13 05:26:21,Negative
391,She’s getting so big and acts so grown and i can’t stop it and that makes me sad but Im extremely happy and proud o… https://t.co/erbbFHYNiF,1305014935282483200,2020-09-13 05:26:21,Negative
392,RT @squirtlewangg: Are you sad? Just remember that we only saw got7 for two weeks this year. 🥺,1305014935013994496,2020-09-13 05:26:21,Negative
393,"//it’s so crazy, I grew up in California but I haven’t been in a few years! It’s so sad to see these things go on f… https://t.co/SfYMMdfZlK",1305014934351142912,2020-09-13 05:26:21,Negative
394,"Trump goes to his rallies and trashes his enemies and ironically, everything he says about his enemies is exactly w… https://t.co/rfCG57NdPx",1305014932757458945,2020-09-13 05:26:20,Positive
395,RT @skznight: the ultimate skz boyfriend thread; for whenever you’re sad 🤍,1305014927866777600,2020-09-13 05:26:19,Negative
396,@TlREDTWT WAIT NO I MEAN YES OFC PLEASE IM SO LONELY,1305014927543988225,2020-09-13 05:26:19,Negative
397,"RT @navkaur1801: @H__Jassal @CitImmCanada Please think 🤔 about VFS Canada 🇨🇦 in India 🇮🇳. We are totally depressed. 
#openvfscanadainindia…",1305014927216656384,2020-09-13 05:26:19,Positive
398,RT @Glow__Goddess: nobody notices how sad you are until it turns into anger..... now you crazy and need help,1305014926474264576,2020-09-13 05:26:19,Negative
399,Me running away from my fears of abandonment and loneliness https://t.co/cxu1neROR9,1305014925597847552,2020-09-13 05:26:18,Negative
400,@RaychelTania I saw a tweet asking for prayers for these officers and their families. The comments were so evil and… https://t.co/BjR8Zxv5B1,1305014925333594113,2020-09-13 05:26:18,Positive
401,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014924972830721,2020-09-13 05:26:18,Negative
402,"RT @jimindainty: tl sad? 

we’ve never seen jimin’s reaction to gcf tokyo.",1305014924452728832,2020-09-13 05:26:18,Negative
403,"RT @moneldonuts: ‍‍ ‍‍ ‍‍‍ ‍‍‍ ‍‍ ‍‍ ‍‍‍ ‍‍‍ ‍‍ ‍‍ 𝚆𝙴𝙻𝙲𝙾𝙼𝙴 𝚃𝙾 𝙼𝚈 𝚂𝙷𝙸𝚃 

   Hey Jude, don't make it bad take 
   a sad song and make it bett…",1305014924264067072,2020-09-13 05:26:18,Negative
404,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014924012290049,2020-09-13 05:26:18,Negative
405,RT @realpreityzinta: Goons in Mumbai beat a 62 year old retd 🇮🇳 Indian Navy Veteran black &amp; blue cuz he forwarded a political cartoon on wh…,1305014923911720960,2020-09-13 05:26:18,Positive
406,"The TV's been sold....... I feel sad about it. We've had it for 3 years, and it served us really well. I just don't… https://t.co/d3GFbjmGz4",1305014923148156928,2020-09-13 05:26:18,Negative
407,RT @statedeptspox: Legitimate governments do not need to wall their countries in and prevent their citizens from leaving. The arrest of 12…,1305014923144044545,2020-09-13 05:26:18,Negative
408,"RT @GhostLibraries: Sad like the end of a poem, wild like its beginning.",1305014922397450240,2020-09-13 05:26:18,Negative
409,RT @velencebright: okay but fr tho i think we all just using the kiss to keep us from being sad abt the reality that it has already ended 😢,1305014922347122688,2020-09-13 05:26:18,Negative
410,RT @costadaniel: Scenes like this are common where I live too and my rage never subsides - these farmworkers are destroying their lungs for…,1305014922166689793,2020-09-13 05:26:18,Negative
411,RT @realpreityzinta: Goons in Mumbai beat a 62 year old retd 🇮🇳 Indian Navy Veteran black &amp; blue cuz he forwarded a political cartoon on wh…,1305014922141597696,2020-09-13 05:26:18,Positive
412,Hoes going out sad omg https://t.co/pUKFNXB9S6,1305014921978093568,2020-09-13 05:26:18,Negative
413,RT @Glow__Goddess: nobody notices how sad you are until it turns into anger..... now you crazy and need help,1305014921936154624,2020-09-13 05:26:18,Negative
414,RT @SenSanders: A half million people in Oregon evacuate as wildfires rage. Over 3 million acres in California burned. The western sky is r…,1305014921529372673,2020-09-13 05:26:17,Positive
415,RT @scysolo: IM SO SAD https://t.co/veqdF61Dr8,1305014921424322560,2020-09-13 05:26:17,Negative
416,im genuinely jus sad,1305014921139089409,2020-09-13 05:26:17,Negative
417,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014921080446977,2020-09-13 05:26:17,Negative
418,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014919557939200,2020-09-13 05:26:17,Negative
419,@atrupar Same ol Schick.   Trumpers eat it up.  SAD!,1305014919226626048,2020-09-13 05:26:17,Negative
420,why tf does he get to be ok meanwhile im here so sad it h u r t s,1305014918157082624,2020-09-13 05:26:17,Negative
421,"RT @navkaur1801: @CanadaFP @CanadainIndia Please think 🤔 about VFS Canada 🇨🇦 in India 🇮🇳. We are totally depressed. 
#openvfscanadainindia…",1305014918110875648,2020-09-13 05:26:17,Positive
422,"It's still sad that if the same happened to a woman she'd be slut shamed
Some of y'all need to grow up and let peop… https://t.co/gYjfymsilo",1305014915996856322,2020-09-13 05:26:16,Negative
423,"RT @joshuawongcf: Desperate, hopeless and depressed, a mother of #12hkyouths burst into tears when telling her son is sick w/o medicine in…",1305014914239492097,2020-09-13 05:26:16,Negative
424,"94% of respondents voted yes. Our industry does not care &amp; neither do our law school deans or Supreme Courts. 

I’m… https://t.co/IKU90XjwWK",1305014914038272001,2020-09-13 05:26:16,Positive
425,RT @ashokepandit: Please continue to remain sad. It’s good for the nation .,1305014912863875073,2020-09-13 05:26:15,Negative
426,RT @chsrikar777: 1.2 trillion reach 🔥🔥🔥🔥 #Prabhas rage idhi 😎😎😎😎  #41DaysToREBELSTARBDay https://t.co/Ig7xUIbOMd,1305014912104579072,2020-09-13 05:26:15,Negative
427,RT @steph_mcca: “suicide prevention month!!! &lt;3 remember to BE KIND” - girls who stopped being friends w me because sometimes i get kind of…,1305014911190233089,2020-09-13 05:26:15,Negative
428,are any of u veggie/vegan i would love more veg moots i cant relate to everyone living off egg whites 😔  and all th… https://t.co/FjWZ4D2nc0,1305014911165136897,2020-09-13 05:26:15,Negative
429,"RT @navkaur1801: @RaquelDancho @marcomendicino Please think 🤔 about VFS Canada 🇨🇦 in India 🇮🇳. We are totally depressed. 
#openvfscanadaini…",1305014910183550978,2020-09-13 05:26:15,Positive
430,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014909609168896,2020-09-13 05:26:15,Negative
431,"RT @joshuawongcf: Desperate, hopeless and depressed, a mother of #12hkyouths burst into tears when telling her son is sick w/o medicine in…",1305014909504163840,2020-09-13 05:26:15,Negative
432,RT @bbrightfalls: ive seen the kiss in every angle with every background music ever with any sound effects it had THAT impact but also i fe…,1305014909164425216,2020-09-13 05:26:15,Negative
433,sometimes i wish i didn't grow up to be a fuckin sad boy 24/7,1305014908887556096,2020-09-13 05:26:14,Negative
434,"RT @JacksonReloaded: My baby, he didn’t deserve to be falsely accused😢 I get so sad sometimes  https://t.co/BMxSV28oUi",1305014908455616512,2020-09-13 05:26:14,Negative
435,RT @KamiiiSamaa: A masterpiece. Simply amazing. NT9 showed us the lowest of two characters touma was put through unimaginable suffering at…,1305014908006916096,2020-09-13 05:26:14,Positive
436,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014906706513920,2020-09-13 05:26:14,Negative
437,@taegicarus i’m bringing my cat,1305014906408898560,2020-09-13 05:26:14,Negative
438,@rrcjoc @realDonaldTrump Yet you can't say what he lies about. Only what CNN tells you and you refuse to research.… https://t.co/HVgEY8gQNW,1305014906182414336,2020-09-13 05:26:14,Negative
439,@gazelle_asuka I think he is very sad,1305014906140282880,2020-09-13 05:26:14,Negative
440,When you’re sad and ain’t got no one to talk to lol that’s the best feeling lol,1305014905091874817,2020-09-13 05:26:14,Negative
441,"@YaBoiSkyy Ma X please show. I spent more than a hour stuck on reincarnation 1. Its sad and bc no items, start is s… https://t.co/Cy2kfYGjeo",1305014904995434498,2020-09-13 05:26:14,Negative
442,i don’t want to read it anymore i’m so sad and i knew this was coming i fucking hate it here,1305014902407548929,2020-09-13 05:26:13,Negative
443,"RT @alara_joel: @deepboye @debb_45 The Bible did not say you should standstill in the face of threat and put yourself at risk, 
 Jesus said…",1305014900075515905,2020-09-13 05:26:12,Positive
444,"RT @TayMax21: Thankful, once I was told and explained what war was. I became totally anti-war. How sad I had to make and have those questio…",1305014899282595842,2020-09-13 05:26:12,Negative
445,Literally so busy I don’t got time to be sad in peace lol. Locked a deal within 45 minutes of a depressing realization.,1305014899194634240,2020-09-13 05:26:12,Negative
446,RT @MattDugue24: I love Russ but I honestly can’t even defend him no more lol. He jus be goin out sad every trip,1305014897118502912,2020-09-13 05:26:12,Negative
447,"RT @PattyArquette: I’m feeling depressed today. Sad for the world, the fires, the kids deported or missing, the DeJoy sending out misinform…",1305014895721754624,2020-09-13 05:26:11,Negative
448,@PeterBoth9 Sad reality!,1305014895532965888,2020-09-13 05:26:11,Negative
449,"RT @Snegg31: #LetVioleTurnAround 
look he is just a little cute (and depressed) baby https://t.co/wcfv7NitQ9",1305014895021191168,2020-09-13 05:26:11,Negative
450,RT @squirtlewangg: Are you sad? Just remember that we only saw got7 for two weeks this year. 🥺,1305014894710972416,2020-09-13 05:26:11,Negative
451,i feel like one of my moots hates me and it makes me sad bc i love her sm,1305014894354464768,2020-09-13 05:26:11,Negative
452,RT @realpreityzinta: Goons in Mumbai beat a 62 year old retd 🇮🇳 Indian Navy Veteran black &amp; blue cuz he forwarded a political cartoon on wh…,1305014893184077824,2020-09-13 05:26:11,Positive
453,"RT @Dystopian_Rob: Do y'all get angry or sad when people who make $30-40k a year, adamantly defend billionaires?",1305014892727074816,2020-09-13 05:26:11,Negative
454,"RT @AssalRad: Execution of #NavidAfkari is a tragic injustice beyond words. Where #Iranian officials think they’ve shown power, they’ve rev…",1305014892693512192,2020-09-13 05:26:11,Positive
455,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014891338555392,2020-09-13 05:26:10,Negative
456,"RT @hayeorieee: baekhyun, we had experienced letting go 3 members, and we know that your turn is very soon but still, we feel pressured, ne…",1305014891271483392,2020-09-13 05:26:10,Positive
457,Everyone has their friend groups set in stone at this point. I just feel horribly lonely. I don't want to make frie… https://t.co/nUFtipvI0B,1305014889379962880,2020-09-13 05:26:10,Negative
458,"@CecilyAlexa Some sad news just in 
Please click on the below provide:
https://t.co/2obmMo0cKj",1305014888184664064,2020-09-13 05:26:10,Negative
459,Just titled a playlist with a portmanteau of sad and sapphic and it’s a wonder I haven’t been hired as a music director yet,1305014886758522881,2020-09-13 05:26:09,Negative
460,RT @Glow__Goddess: nobody notices how sad you are until it turns into anger..... now you crazy and need help,1305014886200733696,2020-09-13 05:26:09,Negative
461,I feel sorry that u can’t be alone u feel like u always need someone there..so sad,1305014885705609217,2020-09-13 05:26:09,Negative
462,Playlist sad; mode on💔,1305014885042909184,2020-09-13 05:26:09,Negative
463,anybody else ever randomly get sad af about mac miller? :/,1305014884858437633,2020-09-13 05:26:09,Negative
464,"I swear if KQ doesn't give Jongho a ending fairy today, they need to sleep with their eyes widely open because Atin… https://t.co/e4BdUGhOLD",1305014884568952832,2020-09-13 05:26:09,Negative
465,RT @laiyofav: don’t go out sad fa nobody,1305014884237705216,2020-09-13 05:26:09,Negative
466,@r_en_7_ sad whoreknee tweet hours,1305014882954174465,2020-09-13 05:26:08,Negative
467,"@imlaurie So sad, Laurie, thinking of you and your family.",1305014882924924928,2020-09-13 05:26:08,Negative
468,"Alhamdulillah for everything that happens to me, happy or sad.",1305014880890617856,2020-09-13 05:26:08,Negative
469,@Kershaw1Michael @habitualwalls Not fake. Last night #TimsTwitterListeningParty had tens of thousands simultaneousl… https://t.co/rRPYYUuTFB,1305014880051908617,2020-09-13 05:26:08,Positive
470,RT @mindset_168: Long hours. Stress. Tension. Anxiety. Struggles. Often lonely. Crisis after crisis. Sacrifices. Frustration. Mistakes. Yup…,1305014879632359426,2020-09-13 05:26:07,Negative
471,@hajeongwolfff @lalisaalop @MadQueen027 @remixsomi @BLACKPINK Is this about you?? It's a little sad but you'll be ok I believe in you ❤❤,1305014879154307072,2020-09-13 05:26:07,Negative
472,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014878671982593,2020-09-13 05:26:07,Negative
473,@TheKruJue I was just saying how OVO lowkey ran the 2010s and now alotta R&amp;B acts are using a version of their soun… https://t.co/LGKE4TglAJ,1305014876289544192,2020-09-13 05:26:07,Negative
474,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014874293129222,2020-09-13 05:26:06,Negative
475,@STRONG_PlSS Depends on whether the main character was onboard that ship. A main character can defeat the first clo… https://t.co/432niZKbMD,1305014873730891776,2020-09-13 05:26:06,Positive
476,RT @youuleftme: keeping myself busy to forget that i’m sad,1305014872959115264,2020-09-13 05:26:06,Negative
477,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014872741236736,2020-09-13 05:26:06,Negative
478,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014872539828229,2020-09-13 05:26:06,Negative
479,@OGShadowNinja BRO DO WHAT ERIC BUGENHAGEN DOES AND CHANNEL YOUR ANGER INTO BERSERKER RAGE YOU CAN DO IT ACHIEVE THE BASED POWER,1305014872434933760,2020-09-13 05:26:06,Positive
480,"RT @DaBrat1_: Im depressed. Im tired of waking up every morning. Yea, I know that I got people that love and care about me, but yet im stil…",1305014871432388609,2020-09-13 05:26:06,Negative
481,@scottinankeny @markpmeredith You’re sad because you feel left out of the biggest party and you’re missing all the fun.😢 #MiserableLiberal,1305014870295949314,2020-09-13 05:26:05,Negative
482,RT @radxalyssa: THIS MAKES ME FEEL SO HAPPY YET SAD AT THE SAME TIME. LOVE IS SO BEAUTIFUL YALL. can’t wait to find my person &lt;33,1305014869322731521,2020-09-13 05:26:05,Negative
483,"I CANT WAIT TO SEE THEIR FINAL SONG LIKE BEFORE THIS,FOR PRODUCE SERIES IT'S DOWNPOUR,ALWAYS AND DREAM FOR YOU. BUT… https://t.co/HuUdFqjTuo",1305014868546732033,2020-09-13 05:26:05,Negative
484,RT @LeoTerms: Being poor and broke makes a #Leo depressed.,1305014867963899904,2020-09-13 05:26:05,Negative
485,"RT @fartinnyy: rt, sent song (+sad) #imgxnct",1305014867431239681,2020-09-13 05:26:05,Negative
486,RT @PatriotsDead: @G_TheOriginal My medical practice. The impact of socialist Obamacare is incalculable to the few experienced physicians n…,1305014866760077312,2020-09-13 05:26:04,Negative
487,RT @statedeptspox: Legitimate governments do not need to wall their countries in and prevent their citizens from leaving. The arrest of 12…,1305014866382520320,2020-09-13 05:26:04,Negative
488,@age_of_sin hoo the Mystique... the Melancholy! it looks fantastic!,1305014866353303553,2020-09-13 05:26:04,Positive
489,@flwrkyus 😢😢 that's sad,1305014865443000327,2020-09-13 05:26:04,Negative
490,@appasfoot i haven’t listened yet is it a sad one 🤕,1305014864662986754,2020-09-13 05:26:04,Negative
491,@jinzixuans SV is so good and hilarious!! I’m so sad this is happening😭 Hoping the donghua gets more positive reviews,1305014863580848129,2020-09-13 05:26:04,Positive
492,"RT @archiveforksj: ""It’s about wanting to be cooler &amp; wanting to grow more. It made me sad to sing sad lyrics. It was nice that so many peo…",1305014863333330944,2020-09-13 05:26:04,Negative
493,RT @cutecatzone: kittens loves being around with mother cat https://t.co/hq2wFtLkPl,1305014862658105344,2020-09-13 05:26:03,Positive
494,RT @lildedjanet: I’m sad but at least my titties are big,1305014862167379969,2020-09-13 05:26:03,Negative
495,I relate to Joan of Arcadia on a spiritual level and I’m FUCKING DEPRESSED NOW,1305014861240455168,2020-09-13 05:26:03,Positive
496,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014859944177665,2020-09-13 05:26:03,Negative
497,RT @Konyjenn: okay this made me so sad 😞 https://t.co/w377lc8T27,1305014859814371329,2020-09-13 05:26:03,Negative
498,@dazzlingghaze @LoverJadin13 There just people who can't be happy for others. That is so sad,1305014858232918016,2020-09-13 05:26:02,Negative
499,@CryingOverMoony @itsmepansy so sad,1305014857352327168,2020-09-13 05:26:02,Negative
500,"RT @PattyArquette: I’m feeling depressed today. Sad for the world, the fires, the kids deported or missing, the DeJoy sending out misinform…",1305014856655929345,2020-09-13 05:26:02,Negative
501,At the bar with my homie all sad cause my fat ass cat died loved that fuckn cat 😢,1305014856190488576,2020-09-13 05:26:02,Negative
502,We are sad generation with happy pictures .,1305014855833989120,2020-09-13 05:26:02,Negative
503,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014854848217088,2020-09-13 05:26:02,Negative
504,"RT @danyamah: Sad😭
Their 26 year old mom was sentenced to 6 months in jail or fine of 50k.
The younger boy fought with with a friend, the f…",1305014854500126722,2020-09-13 05:26:01,Negative
505,"Dudes come in 2 settings

Bottled up anger
Bottled up sad",1305014854336512000,2020-09-13 05:26:01,Negative
506,RT @steph_mcca: “suicide prevention month!!! &lt;3 remember to BE KIND” - girls who stopped being friends w me because sometimes i get kind of…,1305014854282084352,2020-09-13 05:26:01,Negative
507,RT @melvilleal: @PeterHotez @progressivepush The USA will never beat Covid 19....just way too many stupid people....sorry for the sad truth…,1305014853430423552,2020-09-13 05:26:01,Negative
508,"@PattyArquette Yesterday was my worst day too, if you’re talking about Saturday, September 12th. So depressed,  cry… https://t.co/XeYPzdvjYb",1305014853116071936,2020-09-13 05:26:01,Negative
509,why tf did this just make so fucking sad?? 😔 https://t.co/RnaBirhSyE,1305014853002764289,2020-09-13 05:26:01,Negative
510,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014852549849088,2020-09-13 05:26:01,Negative
511,"RT @RekietaMedia: On with @YellowFlashGuy @ThatUmbrella @dickandcomix @thatstarwarsgrl  and @RageGoldenEagle RIGHT NOW.

https://t.co/1bzKT…",1305014851723354112,2020-09-13 05:26:01,Positive
512,"RT @Dystopian_Rob: Do y'all get angry or sad when people who make $30-40k a year, adamantly defend billionaires?",1305014849550782465,2020-09-13 05:26:00,Negative
513,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014849517297670,2020-09-13 05:26:00,Negative
514,im not sad na. SELPINK IN YOUR AREAAA https://t.co/711kdoWcpU,1305014849403977734,2020-09-13 05:26:00,Negative
515,RT @lildedjanet: I’m sad but at least my titties are big,1305014848670007296,2020-09-13 05:26:00,Negative
516,@LASDHQ That’s so sad that people have gone to this level.,1305014848401608704,2020-09-13 05:26:00,Negative
517,@baadgemini Can't find a good spot here. How sad :(,1305014848372109314,2020-09-13 05:26:00,Negative
518,RT @boysha: @Sharon75571311 The sad part is that some Canadians think that PPC has no chance of winning and they will vote for conservative…,1305014848183349250,2020-09-13 05:26:00,Negative
519,Someone pick a Halsey song for me so I know which sad to feel,1305014847634108417,2020-09-13 05:26:00,Negative
520,"RT @ginindza78: @MasekoValencia This guy was very clear on his intentions &amp; he made it known. He said ""I will not rest until I kill your si…",1305014845427912704,2020-09-13 05:25:59,Negative
521,This is sad to watch over and over again,1305014845104820225,2020-09-13 05:25:59,Negative
522,"@Lee_Roges @wyntermitchell @tiktok_us @KellyannePolls Yes, it is very sad. She is a disturbed young girl. Kellyanne messed her up",1305014842475122688,2020-09-13 05:25:59,Negative
523,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014842080673792,2020-09-13 05:25:59,Negative
524,RT @KartikJain1999: My biggest flex is i don't remove my WhatsApp dp when I'm sad or angry...,1305014841787084800,2020-09-13 05:25:58,Negative
525,RT @mhdzhafran21: saying “ i’m tired “ when you’re actually sad .,1305014840780447745,2020-09-13 05:25:58,Negative
526,RT @IngrahamAngle: Four people arrested for INTENTIONALLY starting blazes as wildfires rage https://t.co/i87rJV3C3k,1305014840742891520,2020-09-13 05:25:58,Negative
527,I've stayed here. Sad the guests are being so irresponsible. https://t.co/QyntQACnGe,1305014839232823296,2020-09-13 05:25:58,Negative
528,"RT @fartinnyy: rt, sent song (+sad) #imgxnct",1305014839165632545,2020-09-13 05:25:58,Negative
529,"@IAmSampsonite I said sad, not suicide inducing",1305014839098703872,2020-09-13 05:25:58,Negative
530,@MKsMomma1 @madbutmajyk @SpringSteps @robbystarbuck Sad....I was a 90s teen and still have no clue who he is....lol… https://t.co/2FX2LXuOa5,1305014837043490816,2020-09-13 05:25:57,Negative
531,@monsterisepic @DallaSaur_ @Findox_ @Randumb your bio says you’re a big nerd but ya can’t even compare what i said… https://t.co/at1zWEzsXD,1305014836900909056,2020-09-13 05:25:57,Positive
532,"RT @YouLoveTroy: IDC HOW SAD OR HEART BROKEN I AM, I WILL NOT POST MYSELF CRYING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1305014836116553729,2020-09-13 05:25:57,Negative
533,RT @joseimukeboy: This image brings me rage https://t.co/AXbmzNO0U6,1305014836074602496,2020-09-13 05:25:57,Positive
534,RT @PlxyboiAli: Tired of being lonely 😕,1305014835688755201,2020-09-13 05:25:57,Negative
535,"RT @Razana_kh: He said: because army were with them in all their happy and sad moments they are the people who know them the most 
We love…",1305014835629842439,2020-09-13 05:25:57,Negative
536,RT @steph_mcca: “suicide prevention month!!! &lt;3 remember to BE KIND” - girls who stopped being friends w me because sometimes i get kind of…,1305014834568867840,2020-09-13 05:25:57,Negative
537,RT @seinsaiyan_: kinda sad today but i guess it’s okay,1305014834199580672,2020-09-13 05:25:57,Negative
